Batch Number,Sentence ID,Source,Book
9,860,Quran,سورة آل عمران
9,861,Quran,سورة آل عمران
9,862,Quran,سورة آل عمران
9,863,Quran,سورة آل عمران
9,864,Quran,سورة آل عمران
9,865,Quran,سورة آل عمران
9,866,Quran,سورة آل عمران
9,867,Quran,سورة آل عمران
9,868,Quran,سورة آل عمران
9,869,Quran,سورة آل عمران
9,870,Quran,سورة آل عمران
9,871,Quran,سورة آل عمران
9,872,Quran,سورة آل عمران
9,873,Quran,سورة آل عمران
9,874,Quran,سورة آل عمران
9,875,Quran,سورة آل عمران
9,876,Quran,سورة آل عمران
9,877,Quran,سورة آل عمران
9,878,Quran,سورة آل عمران
9,879,Quran,سورة آل عمران
9,880,Quran,سورة آل عمران
9,881,Quran,سورة آل عمران
9,882,Quran,سورة آل عمران
9,883,Quran,سورة آل عمران
9,884,Quran,سورة آل عمران
9,885,Quran,سورة آل عمران
9,886,Quran,سورة آل عمران
9,887,Quran,سورة آل عمران
9,888,Quran,سورة آل عمران
9,889,Quran,سورة آل عمران
9,890,Quran,سورة آل عمران
9,891,Quran,سورة آل عمران
9,892,Quran,سورة آل عمران
9,893,Quran,سورة آل عمران
9,894,Quran,سورة آل عمران
9,895,Quran,سورة آل عمران
9,896,Quran,سورة آل عمران
9,897,Quran,سورة آل عمران
9,898,Quran,سورة آل عمران
9,899,Quran,سورة آل عمران
9,900,Quran,سورة آل عمران
10,901,Quran,سورة آل عمران
10,902,Quran,سورة آل عمران
10,903,Quran,سورة آل عمران
10,904,Quran,سورة آل عمران
10,905,Quran,سورة آل عمران
10,906,Quran,سورة آل عمران
10,907,Quran,سورة آل عمران
10,908,Quran,سورة آل عمران
10,909,Quran,سورة آل عمران
10,910,Quran,سورة آل عمران
10,911,Quran,سورة البقرة
10,912,Quran,سورة البقرة
10,913,Quran,سورة البقرة
10,914,Quran,سورة البقرة
10,915,Quran,سورة البقرة
10,916,Quran,سورة البقرة
10,917,Quran,سورة البقرة
10,918,Quran,سورة البقرة
10,919,Quran,سورة البقرة
10,920,Quran,سورة البقرة
10,921,Quran,سورة البقرة
10,922,Quran,سورة البقرة
10,923,Quran,سورة البقرة
10,924,Quran,سورة البقرة
10,925,Quran,سورة البقرة
10,926,Quran,سورة البقرة
10,927,Quran,سورة البقرة
10,928,Quran,سورة البقرة
10,929,Quran,سورة البقرة
10,930,Quran,سورة البقرة
10,931,Quran,سورة البقرة
10,932,Quran,سورة البقرة
10,933,Quran,سورة البقرة
10,934,Quran,سورة البقرة
10,935,Quran,سورة البقرة
10,936,Quran,سورة البقرة
10,937,Quran,سورة البقرة
10,938,Quran,سورة البقرة
10,939,Quran,سورة البقرة
10,940,Quran,سورة البقرة
10,941,Quran,سورة البقرة
10,942,Quran,سورة البقرة
10,943,Quran,سورة البقرة
10,944,Quran,سورة البقرة
10,945,Quran,سورة البقرة
10,946,Quran,سورة البقرة
10,947,Quran,سورة البقرة
10,948,Quran,سورة البقرة
10,949,Quran,سورة البقرة
10,950,Quran,سورة البقرة
10,951,Quran,سورة البقرة
10,952,Quran,سورة البقرة
10,953,Quran,سورة البقرة
10,954,Quran,سورة البقرة
10,955,Quran,سورة البقرة
10,956,Quran,سورة البقرة
10,957,Quran,سورة البقرة
10,958,Quran,سورة البقرة
10,959,Quran,سورة البقرة
10,960,Quran,سورة البقرة
10,961,Quran,سورة البقرة
10,962,Quran,سورة البقرة
10,963,Quran,سورة البقرة
10,964,Quran,سورة البقرة
10,965,Quran,سورة البقرة
10,966,Quran,سورة البقرة
10,967,Quran,سورة البقرة
10,968,Quran,سورة البقرة
10,969,Quran,سورة البقرة
10,970,Quran,سورة البقرة
10,971,Quran,سورة البقرة
10,972,Quran,سورة البقرة
10,973,Quran,سورة البقرة
10,974,Quran,سورة البقرة
10,975,Quran,سورة البقرة
10,976,Quran,سورة البقرة
10,977,Quran,سورة البقرة
10,978,Quran,سورة البقرة
10,979,Quran,سورة البقرة
10,980,Quran,سورة البقرة
10,981,Quran,سورة البقرة
10,982,Quran,سورة البقرة
10,983,Quran,سورة البقرة
10,984,Quran,سورة البقرة
10,985,Quran,سورة البقرة
10,986,Quran,سورة البقرة
10,987,Quran,سورة البقرة
10,988,Quran,سورة البقرة
10,989,Quran,سورة البقرة
10,990,Quran,سورة البقرة
10,991,Quran,سورة البقرة
10,992,Quran,سورة البقرة
10,993,Quran,سورة البقرة
10,994,Quran,سورة البقرة
10,995,Quran,سورة البقرة
10,996,Quran,سورة البقرة
10,997,Quran,سورة البقرة
10,998,Quran,سورة البقرة
10,999,Quran,سورة البقرة
10,1000,Quran,سورة البقرة
11,1001,Quran,سورة البقرة
11,1002,Quran,سورة البقرة
11,1003,Quran,سورة البقرة
11,1004,Quran,سورة البقرة
11,1005,Quran,سورة البقرة
11,1006,Quran,سورة البقرة
11,1007,Quran,سورة البقرة
11,1008,Quran,سورة البقرة
11,1009,Quran,سورة البقرة
11,1010,Quran,سورة البقرة
11,1011,Quran,سورة البقرة
11,1012,Quran,سورة البقرة
11,1013,Quran,سورة البقرة
11,1014,Quran,سورة البقرة
11,1015,Quran,سورة البقرة
11,1016,Old Testament,الإصحاح 15
11,1017,Old Testament,الإصحاح 15
11,1018,Old Testament,الإصحاح 15
11,1019,Old Testament,الإصحاح 15
11,1020,Old Testament,الإصحاح 15
11,1021,Old Testament,الإصحاح 15
11,1022,Old Testament,الإصحاح 15
11,1023,Old Testament,الإصحاح 15
11,1024,Old Testament,الإصحاح 15
11,1025,Old Testament,الإصحاح 15
11,1026,Old Testament,الإصحاح 15
11,1027,Old Testament,الإصحاح 15
11,1028,Old Testament,الإصحاح 15
11,1029,Old Testament,الإصحاح 15
11,1030,Old Testament,الإصحاح 15
11,1031,Old Testament,الإصحاح 15
11,1032,Old Testament,الإصحاح 15
11,1033,Old Testament,الإصحاح 12
11,1034,Old Testament,الإصحاح 12
11,1035,Old Testament,الإصحاح 12
11,1036,Old Testament,الإصحاح 12
11,1037,Old Testament,الإصحاح 12
11,1038,Old Testament,الإصحاح 12
11,1039,Old Testament,الإصحاح 12
11,1040,Old Testament,الإصحاح 12
11,1041,Old Testament,الإصحاح 12
11,1042,Old Testament,الإصحاح 12
11,1043,Old Testament,الإصحاح 12
11,1044,Old Testament,الإصحاح 12
11,1045,Old Testament,الإصحاح 12
11,1046,Old Testament,الإصحاح 12
11,1047,Old Testament,الإصحاح 12
11,1048,Old Testament,الإصحاح 12
11,1049,Old Testament,الإصحاح 9
11,1050,Old Testament,الإصحاح 9
11,1051,Old Testament,الإصحاح 9
11,1052,Old Testament,الإصحاح 9
11,1053,Old Testament,الإصحاح 9
11,1054,Old Testament,الإصحاح 9
11,1055,Old Testament,الإصحاح 9
11,1056,Old Testament,الإصحاح 9
11,1057,Old Testament,الإصحاح 9
11,1058,Old Testament,الإصحاح 9
11,1059,Old Testament,الإصحاح 9
11,1060,Old Testament,الإصحاح 9
11,1061,Old Testament,الإصحاح 9
11,1062,Old Testament,الإصحاح 9
11,1063,Old Testament,الإصحاح 9
11,1064,Old Testament,الإصحاح 9
11,1065,Old Testament,الإصحاح 11
11,1066,Old Testament,الإصحاح 11
11,1067,Old Testament,الإصحاح 11
11,1068,Old Testament,الإصحاح 11
11,1069,Old Testament,الإصحاح 11
11,1070,Old Testament,الإصحاح 11
11,1071,Old Testament,الإصحاح 11
11,1072,Old Testament,الإصحاح 11
11,1073,Old Testament,الإصحاح 11
11,1074,Old Testament,الإصحاح 11
11,1075,Old Testament,الإصحاح 11
11,1076,Old Testament,الإصحاح 11
11,1077,Old Testament,الإصحاح 11
11,1078,Old Testament,الإصحاح 11
11,1079,Old Testament,الإصحاح 11
11,1080,Old Testament,الإصحاح 11
11,1081,Old Testament,الإصحاح 11
11,1082,Old Testament,الإصحاح 11
11,1083,Old Testament,الإصحاح 7
11,1084,Old Testament,الإصحاح 7
11,1085,Old Testament,الإصحاح 7
11,1086,Old Testament,الإصحاح 7
11,1087,Old Testament,الإصحاح 7
11,1088,Old Testament,الإصحاح 7
11,1089,Old Testament,الإصحاح 7
11,1090,Old Testament,الإصحاح 7
11,1091,Old Testament,الإصحاح 7
11,1092,Old Testament,الإصحاح 7
11,1093,Old Testament,الإصحاح 7
11,1094,Old Testament,الإصحاح 7
11,1095,Old Testament,الإصحاح 7
11,1096,Old Testament,الإصحاح 7
11,1097,Old Testament,الإصحاح 7
11,1098,Old Testament,الإصحاح 1
11,1099,Old Testament,الإصحاح 1
11,1100,Old Testament,الإصحاح 1
12,1101,Old Testament,الإصحاح 1
12,1102,Old Testament,الإصحاح 1
12,1103,Old Testament,الإصحاح 1
12,1104,Old Testament,الإصحاح 1
12,1105,Old Testament,الإصحاح 1
12,1106,Old Testament,الإصحاح 1
12,1107,Old Testament,الإصحاح 1
12,1108,Old Testament,الإصحاح 1
12,1109,Old Testament,الإصحاح 1
12,1110,Old Testament,الإصحاح 1
12,1111,Old Testament,الإصحاح 1
12,1112,Old Testament,الإصحاح 1
12,1113,Old Testament,الإصحاح 1
12,1114,Old Testament,الإصحاح 1
12,1115,Old Testament,الإصحاح 1
12,1116,Old Testament,الإصحاح 1
12,1117,Old Testament,الإصحاح 1
12,1118,Old Testament,الإصحاح 20
12,1119,Old Testament,الإصحاح 20
12,1120,Old Testament,الإصحاح 20
12,1121,Old Testament,الإصحاح 20
12,1122,Old Testament,الإصحاح 20
12,1123,Old Testament,الإصحاح 20
12,1124,Old Testament,الإصحاح 20
12,1125,Old Testament,الإصحاح 20
12,1126,Old Testament,الإصحاح 20
12,1127,Old Testament,الإصحاح 20
12,1128,Old Testament,الإصحاح 20
12,1129,Old Testament,الإصحاح 20
12,1130,Old Testament,الإصحاح 20
12,1131,Old Testament,الإصحاح 3
12,1132,Old Testament,الإصحاح 3
12,1133,Old Testament,الإصحاح 3
12,1134,Old Testament,الإصحاح 3
12,1135,Old Testament,الإصحاح 3
12,1136,Old Testament,الإصحاح 3
12,1137,Old Testament,الإصحاح 3
12,1138,Old Testament,الإصحاح 3
12,1139,Old Testament,الإصحاح 3
12,1140,Old Testament,الإصحاح 3
12,1141,Old Testament,الإصحاح 3
12,1142,Old Testament,الإصحاح 3
12,1143,Old Testament,الإصحاح 3
12,1144,Old Testament,الإصحاح 3
12,1145,Old Testament,الإصحاح 3
12,1146,Old Testament,الإصحاح 3
12,1147,Old Testament,الإصحاح 14
12,1148,Old Testament,الإصحاح 14
12,1149,Old Testament,الإصحاح 14
12,1150,Old Testament,الإصحاح 14
12,1151,Old Testament,الإصحاح 14
12,1152,Old Testament,الإصحاح 14
12,1153,Old Testament,الإصحاح 14
12,1154,Old Testament,الإصحاح 14
12,1155,Old Testament,الإصحاح 14
12,1156,Old Testament,الإصحاح 14
12,1157,Old Testament,الإصحاح 14
12,1158,Old Testament,الإصحاح 14
12,1159,Old Testament,الإصحاح 14
12,1160,Old Testament,الإصحاح 14
12,1161,Old Testament,الإصحاح 14
12,1162,Old Testament,الإصحاح 16
12,1163,Old Testament,الإصحاح 16
12,1164,Old Testament,الإصحاح 16
12,1165,Old Testament,الإصحاح 16
12,1166,Old Testament,الإصحاح 16
12,1167,Old Testament,الإصحاح 16
12,1168,Old Testament,الإصحاح 16
12,1169,Old Testament,الإصحاح 16
12,1170,Old Testament,الإصحاح 16
12,1171,Old Testament,الإصحاح 16
12,1172,Old Testament,الإصحاح 16
12,1173,Old Testament,الإصحاح 16
12,1174,Old Testament,الإصحاح 16
12,1175,Old Testament,الإصحاح 16
12,1176,Old Testament,الإصحاح 16
12,1177,Old Testament,الإصحاح 8
12,1178,Old Testament,الإصحاح 8
12,1179,Old Testament,الإصحاح 8
12,1180,Old Testament,الإصحاح 8
12,1181,Old Testament,الإصحاح 8
12,1182,Old Testament,الإصحاح 8
12,1183,Old Testament,الإصحاح 8
12,1184,Old Testament,الإصحاح 8
12,1185,Old Testament,الإصحاح 8
12,1186,Old Testament,الإصحاح 8
12,1187,Old Testament,الإصحاح 8
12,1188,Old Testament,الإصحاح 8
12,1189,Old Testament,الإصحاح 8
12,1190,Old Testament,الإصحاح 8
12,1191,Old Testament,الإصحاح 8
12,1192,Old Testament,الإصحاح 8
12,1193,Old Testament,الإصحاح 18
12,1194,Old Testament,الإصحاح 18
12,1195,Old Testament,الإصحاح 18
12,1196,Old Testament,الإصحاح 18
12,1197,Old Testament,الإصحاح 18
12,1198,Old Testament,الإصحاح 18
12,1199,Old Testament,الإصحاح 18
12,1200,Old Testament,الإصحاح 18
13,1201,Old Testament,الإصحاح 18
13,1202,Old Testament,الإصحاح 18
13,1203,Old Testament,الإصحاح 18
13,1204,Old Testament,الإصحاح 18
13,1205,Old Testament,الإصحاح 18
13,1206,Old Testament,الإصحاح 18
13,1207,Old Testament,الإصحاح 18
13,1208,Old Testament,الإصحاح 18
13,1209,Old Testament,الإصحاح 19
13,1210,Old Testament,الإصحاح 19
13,1211,Old Testament,الإصحاح 19
13,1212,Old Testament,الإصحاح 19
13,1213,Old Testament,الإصحاح 19
13,1214,Old Testament,الإصحاح 19
13,1215,Old Testament,الإصحاح 19
13,1216,Old Testament,الإصحاح 19
13,1217,Old Testament,الإصحاح 19
13,1218,Old Testament,الإصحاح 19
13,1219,Old Testament,الإصحاح 19
13,1220,Old Testament,الإصحاح 19
13,1221,Old Testament,الإصحاح 19
13,1222,Old Testament,الإصحاح 19
13,1223,Old Testament,الإصحاح 4
13,1224,Old Testament,الإصحاح 4
13,1225,Old Testament,الإصحاح 4
13,1226,Old Testament,الإصحاح 4
13,1227,Old Testament,الإصحاح 4
13,1228,Old Testament,الإصحاح 4
13,1229,Old Testament,الإصحاح 4
13,1230,Old Testament,الإصحاح 4
13,1231,Old Testament,الإصحاح 4
13,1232,Old Testament,الإصحاح 4
13,1233,Old Testament,الإصحاح 4
13,1234,Old Testament,الإصحاح 4
13,1235,Old Testament,الإصحاح 4
13,1236,Old Testament,الإصحاح 4
13,1237,Old Testament,الإصحاح 4
13,1238,Old Testament,الإصحاح 4
13,1239,Old Testament,الإصحاح 4
13,1240,Old Testament,الإصحاح 5
13,1241,Old Testament,الإصحاح 5
13,1242,Old Testament,الإصحاح 5
13,1243,Old Testament,الإصحاح 5
13,1244,Old Testament,الإصحاح 5
13,1245,Old Testament,الإصحاح 5
13,1246,Old Testament,الإصحاح 5
13,1247,Old Testament,الإصحاح 5
13,1248,Old Testament,الإصحاح 5
13,1249,Old Testament,الإصحاح 5
